repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1803549567,2023-11-29T14:33:23,314.1,fd253d27e64ec2f0a321ef83bffbcf28392e9f88,1339819
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1803706520,2023-11-29T14:35:24,394.1,dd4895b622d097df1c1335545c2b0b884709db00,1339824
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1803718581,2023-11-29T14:36:19,357.0,4c5b2b4298575e99e99d7203ecdb33fe66c65358,1339826
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1803231069,2023-11-29T17:15:33,338.7,0008fcc93b9b4a6aa22e3abf1888be08024320e9,1339929
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804242591,2023-11-30T22:54:04,352.3,68378d2409bc693ef00f3f157ecaea7067df7edc,1340995
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804260109,2023-12-01T03:29:20,341.0,a1795b069cc23fbcb93366d99b3ddfb8664f054c,1341103
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804462710,2023-12-01T07:13:54,355.6,81869d55a8d7b3d1d573810ab4e99f63cbe11a8a,1341156
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804494199,2023-12-01T11:47:02,337.7,7440634a33a31738fc145eeac0bb47bc73fc64a0,1341285
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804498208,2023-12-01T14:17:01,324.9,22b9561cfef1c56a9940f5117d7ff6a754861629,1341402
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804571710,2023-12-01T17:28:20,321.8,efe09552a4d3540f0639e50d023f74997921fa37,1341534
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804746529,2023-12-01T19:21:29,357.6,395e2da83ee8013844620d77f01730af2164eafc,1341607
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804828445,2023-12-01T19:22:33,328.5,79ab6b2ca205df8f3aea4a749d7f81c062b9d1cb,1341609
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804772879,2023-12-01T19:31:46,381.6,97bd03fdb1bec86b388b3393aa328608da4b388d,1341619
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804805848,2023-12-01T20:03:19,338.2,9f4e654aca48bbf21fe893213989c7eef3cac4d7,1341635
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804640943,2023-12-01T20:34:55,310.8,a5a9381a759e44485d639727614ceb2b77851c90,1341661
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804790486,2023-12-01T20:38:14,335.8,31ee979a197aa22bdbd9ddf747e6adccea5b591d,1341662
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804803020,2023-12-01T20:38:14,326.3,31ee979a197aa22bdbd9ddf747e6adccea5b591d,1341662
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804771494,2023-12-01T20:53:45,386.5,2a52041afc10652845d2b12c671546363922fbdd,1341673
autoland,4967497,13,c4aaa78da8c6e72cd2bd4cf924ccb8923922660a,windows10-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,fandom,True,fandom largestContentfulPaint opt bytecode-cached cold fission webrender,,77,ms,firefox,,1804814773,2023-12-01T23:29:44,349.4,387f8657fe91f06ad2988f2381601d3f55533a9b,1341770
