job_id,entry_id,push_timestamp,value,revision,push_id,repository_name,test,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,has_subtests,tags,extra_options,signature_id,framework_id,signature_hash,option_collection_hash,machine_platform,suite,should_alert,alert_id,alert_push_id,alert_prev_push_id,alert_creation_timestamp,alert_first_triaged,alert_triage_due_date,alert_repository,alert_framework,test_id,test_status,test_series_signature_framework_id,test_series_signature_signature_hash,test_series_signature_machine_platform,test_series_signature_test,test_series_signature_suite,test_series_signature_lower_is_better,test_series_signature_has_subtests,test_series_signature_option_collection_hash,test_series_signature_tags,test_series_signature_extra_options,test_series_signature_measurement_unit,test_series_signature_suite_public_name,test_series_signature_test_public_name,test_prev_taskcluster_metadata_task_id,test_prev_taskcluster_metadata_retry_id,test_taskcluster_metadata_task_id,test_taskcluster_metadata_retry_id,test_profile_url,test_prev_profile_url,test_is_regression,test_prev_value,test_new_value,test_t_value,test_amount_abs,test_amount_pct,test_summary_id,test_related_summary_id,test_manually_created,test_classifier,test_starred,test_classifier_email,test_backfill_record_context,test_backfill_record_status,test_backfill_record_total_actions_triggered,test_backfill_record_total_backfills_failed,test_backfill_record_total_backfills_successful,test_backfill_record_total_backfills_in_progress,test_noise_profile,alert_related_alerts,alert_status,alert_bug_number,alert_bug_due_date,alert_bug_updated,alert_issue_tracker,alert_notes,alert_push_timestamp,alert_prev_push_revision,alert_assignee_username,alert_assignee_email,alert_performance_tags
,1698938397,2023-05-22 13:08:08,95922106.0,5d18e7ffe2f3e4505ea815d584d20e66ad10f515,1244363,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1699160988,2023-05-23 00:38:18,96041066.0,90cc6042aa21102c5db1104ebf025b2996581c5b,1244750,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1699428727,2023-05-23 15:58:01,95933574.0,a44ca539ad3031e86cf3b1fa07cb51c6ba7ba37b,1245208,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1699771856,2023-05-24 01:18:14,96803826.0,46f3836ae308bd5f050a226c1857363810e62000,1245563,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1700108735,2023-05-24 15:25:29,96901770.0,a25f43e48ba8b944eb9c66e1b21d4e3658092c7a,1245955,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1700423816,2023-05-25 01:44:38,96789230.0,90985443f1338ec4bd0e9a63f11e052ab0779376,1246337,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1700687460,2023-05-25 16:26:30,96775146.0,fccd1b06835c02280f8e3f4d1be286ee5c26a176,1246808,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1701083337,2023-05-26 04:30:53,96815582.0,44deaf6f8226a0951be31ea7cb69eff3137121cc,1247233,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1701397937,2023-05-26 14:42:56,97002238.0,52bf22861f4ee27e70bd79cc07e1f34a4133f4f1,1247489,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
,1701755874,2023-05-27 03:06:48,96930726.0,a9e81f840a0e4b28c82aa7cbcfc9b1ba4985eb9a,1247906,firefox-android,app-fenix-x86-nightly-unsigned.apk,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,False,,,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,102210fe594ee9b33d82058545b1ed14f4c8206e,fenix-android-all,apk-size-fenixNightly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
