,revision,value,repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,push_id,single_alert_new_value,single_alert_classifier,alert_summary_prev_push_revision,alert_summary_id,single_alert_amount_pct,single_alert_prev_value,alert_summary_first_triaged,alert_summary_framework,single_alert_series_signature_framework_id,single_alert_series_signature_suite_public_name,alert_summary_related_alerts,single_alert_taskcluster_metadata_retry_id,alert_summary_prev_push_id,alert_summary_status,single_alert_status,alert_summary_assignee_username,single_alert_prev_taskcluster_metadata_task_id,alert_summary_bug_number,alert_summary_bug_due_date,single_alert_series_signature_test_public_name,alert_summary_issue_tracker,single_alert_amount_abs,single_alert_id,single_alert_taskcluster_metadata_task_id,single_alert_backfill_record_total_backfills_successful,single_alert_summary_id,single_alert_prev_taskcluster_metadata_retry_id,single_alert_is_regression,single_alert_manually_created,single_alert_classifier_email,single_alert_backfill_record_total_backfills_failed,single_alert_backfill_record_total_actions_triggered,alert_summary_assignee_email,alert_summary_creation_timestamp,single_alert_prev_profile_url,alert_summary_notes,single_alert_noise_profile,single_alert_related_summary_id,alert_summary_bug_updated,single_alert_profile_url,single_alert_backfill_record_context,single_alert_starred,single_alert_backfill_record_total_backfills_in_progress,single_alert_t_value,single_alert_series_signature_suite,single_alert_backfill_record_status,single_alert_series_signature_tags,alert_summary_triage_due_date,alert_summary_status_general
0,5d18e7ffe2f3e4505ea815d584d20e66ad10f515,0.17745537726299876,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1698938397,2023-05-22 13:08:08,1244363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
1,90cc6042aa21102c5db1104ebf025b2996581c5b,0.18677958975659692,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1699160988,2023-05-23 00:38:18,1244750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
2,a44ca539ad3031e86cf3b1fa07cb51c6ba7ba37b,0.17835425141293637,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1699428727,2023-05-23 15:58:01,1245208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
3,46f3836ae308bd5f050a226c1857363810e62000,0.2465655373155835,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1699771856,2023-05-24 01:18:14,1245563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
4,a25f43e48ba8b944eb9c66e1b21d4e3658092c7a,0.25424249317026515,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1700108735,2023-05-24 15:25:29,1245955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
5,90985443f1338ec4bd0e9a63f11e052ab0779376,0.2454214871679996,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1700423816,2023-05-25 01:44:38,1246337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
6,fccd1b06835c02280f8e3f4d1be286ee5c26a176,0.24431756813000494,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1700687460,2023-05-25 16:26:30,1246808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
7,44deaf6f8226a0951be31ea7cb69eff3137121cc,0.24748698521466483,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1701083337,2023-05-26 04:30:53,1247233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
8,52bf22861f4ee27e70bd79cc07e1f34a4133f4f1,0.2621172828542502,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1701397937,2023-05-26 14:42:56,1247489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
9,a9e81f840a0e4b28c82aa7cbcfc9b1ba4985eb9a,0.2565120955321065,firefox-android,4670245,2,9650711c3174d81ed304b70442484bb83ac3a3d2,fenix-android-all,,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,app-fenix-x86-nightly-unsigned.apk,apk-size-fenixNightly,True,apk-size-fenixNightly app-fenix-x86-nightly-unsigned.apk opt ,4670242,127,,,,1701755874,2023-05-27 03:06:48,1247906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
