file_name,TN,TP,FP,FN,SP,Precision_SP_as_TP,Recall_SP_as_TP,F1_Score_SP_as_TP,Precision_SP_as_FP,Recall_SP_as_FP,F1_Score_SP_as_FP
5098894_timeseries_data.csv,175,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769062_timeseries_data.csv,2490,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5095912_timeseries_data.csv,203,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4951985_timeseries_data.csv,2153,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
4775854_timeseries_data.csv,2647,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769033_timeseries_data.csv,2490,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
5094463_timeseries_data.csv,266,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974901_timeseries_data.csv,936,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4778249_timeseries_data.csv,2115,0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0
4967614_timeseries_data.csv,1127,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4928649_timeseries_data.csv,2250,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4975028_timeseries_data.csv,852,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4778250_timeseries_data.csv,2106,0,0,0,12,1.0,1.0,1.0,0.0,0.0,0.0
5095551_timeseries_data.csv,209,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4975031_timeseries_data.csv,852,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4928650_timeseries_data.csv,1905,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
5095477_timeseries_data.csv,209,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775531_timeseries_data.csv,2055,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4775560_timeseries_data.csv,2053,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4775138_timeseries_data.csv,2028,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4967567_timeseries_data.csv,1086,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4774995_timeseries_data.csv,2336,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4952004_timeseries_data.csv,2048,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4967322_timeseries_data.csv,836,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4769088_timeseries_data.csv,3615,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
5095699_timeseries_data.csv,228,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4967255_timeseries_data.csv,1720,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4967594_timeseries_data.csv,1150,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4975090_timeseries_data.csv,4,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5095487_timeseries_data.csv,208,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4975032_timeseries_data.csv,851,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4778253_timeseries_data.csv,2102,0,0,0,16,1.0,1.0,1.0,0.0,0.0,0.0
4834671_timeseries_data.csv,3031,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4775609_timeseries_data.csv,1874,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
5094823_timeseries_data.csv,191,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4967256_timeseries_data.csv,1716,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4967597_timeseries_data.csv,1165,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4965363_timeseries_data.csv,1020,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967321_timeseries_data.csv,836,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5093838_timeseries_data.csv,200,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4769078_timeseries_data.csv,3612,5,1,0,1,0.8571428571428571,1.0,0.923076923076923,0.7142857142857143,1.0,0.8333333333333333
4774996_timeseries_data.csv,2336,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967338_timeseries_data.csv,371,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4951986_timeseries_data.csv,2130,0,0,0,25,1.0,1.0,1.0,0.0,0.0,0.0
4775857_timeseries_data.csv,2647,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
5094038_timeseries_data.csv,209,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4775122_timeseries_data.csv,2028,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4769061_timeseries_data.csv,2489,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4834668_timeseries_data.csv,3008,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775610_timeseries_data.csv,1876,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
4769092_timeseries_data.csv,3609,9,0,0,1,1.0,1.0,1.0,0.9,1.0,0.9473684210526316
4775004_timeseries_data.csv,2335,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4951975_timeseries_data.csv,2130,0,0,0,25,1.0,1.0,1.0,0.0,0.0,0.0
4974886_timeseries_data.csv,798,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974902_timeseries_data.csv,936,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5096422_timeseries_data.csv,229,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967617_timeseries_data.csv,1111,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4975089_timeseries_data.csv,4,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5095909_timeseries_data.csv,144,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967320_timeseries_data.csv,825,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769079_timeseries_data.csv,3615,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4774997_timeseries_data.csv,2336,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5098699_timeseries_data.csv,147,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5094106_timeseries_data.csv,209,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967596_timeseries_data.csv,1165,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
5094712_timeseries_data.csv,148,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4834670_timeseries_data.csv,3290,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4775608_timeseries_data.csv,1875,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5094822_timeseries_data.csv,191,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769342_timeseries_data.csv,2086,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775591_timeseries_data.csv,1877,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4778252_timeseries_data.csv,2114,0,0,0,4,1.0,1.0,1.0,0.0,0.0,0.0
4975091_timeseries_data.csv,4,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775533_timeseries_data.csv,2053,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4932097_timeseries_data.csv,1791,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4975088_timeseries_data.csv,4,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974874_timeseries_data.csv,826,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5096295_timeseries_data.csv,143,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
5096554_timeseries_data.csv,143,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4974887_timeseries_data.csv,798,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967616_timeseries_data.csv,1112,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4965166_timeseries_data.csv,1070,1,0,1,0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
4775588_timeseries_data.csv,1877,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4974903_timeseries_data.csv,937,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775005_timeseries_data.csv,2335,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769093_timeseries_data.csv,3609,8,0,0,2,1.0,1.0,1.0,0.8,1.0,0.888888888888889
5093906_timeseries_data.csv,200,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4834669_timeseries_data.csv,3193,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
5097076_timeseries_data.csv,189,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4769117_timeseries_data.csv,3613,5,0,0,1,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091
4951987_timeseries_data.csv,2141,0,0,0,14,1.0,1.0,1.0,0.0,0.0,0.0
4967339_timeseries_data.csv,860,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775856_timeseries_data.csv,2647,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
4769060_timeseries_data.csv,2489,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4775123_timeseries_data.csv,2028,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
5097825_timeseries_data.csv,144,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4945478_timeseries_data.csv,1692,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775535_timeseries_data.csv,2053,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4921192_timeseries_data.csv,1564,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974898_timeseries_data.csv,936,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4975035_timeseries_data.csv,811,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967609_timeseries_data.csv,1100,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4967251_timeseries_data.csv,1694,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4967590_timeseries_data.csv,1110,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769108_timeseries_data.csv,2949,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4965364_timeseries_data.csv,985,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5096707_timeseries_data.csv,211,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4775849_timeseries_data.csv,2648,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
5094953_timeseries_data.csv,146,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4967563_timeseries_data.csv,1234,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
5096142_timeseries_data.csv,181,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4774991_timeseries_data.csv,2337,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775850_timeseries_data.csv,2643,5,0,0,1,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091
4951981_timeseries_data.csv,2152,0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0
4769037_timeseries_data.csv,2489,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5095916_timeseries_data.csv,203,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4775125_timeseries_data.csv,2028,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4769066_timeseries_data.csv,2488,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775927_timeseries_data.csv,2183,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967248_timeseries_data.csv,1139,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4769095_timeseries_data.csv,3616,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4775003_timeseries_data.csv,2334,4,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769111_timeseries_data.csv,2935,12,0,0,4,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4951972_timeseries_data.csv,2124,0,0,0,31,1.0,1.0,1.0,0.0,0.0,0.0
5097664_timeseries_data.csv,184,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5094494_timeseries_data.csv,265,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4974905_timeseries_data.csv,936,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967610_timeseries_data.csv,1188,2,0,0,4,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4974872_timeseries_data.csv,827,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967327_timeseries_data.csv,998,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967562_timeseries_data.csv,1234,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4967444_timeseries_data.csv,1129,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967250_timeseries_data.csv,1105,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4774653_timeseries_data.csv,1957,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4975034_timeseries_data.csv,811,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974899_timeseries_data.csv,937,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967608_timeseries_data.csv,1100,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5094559_timeseries_data.csv,229,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4775534_timeseries_data.csv,2052,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
5098264_timeseries_data.csv,156,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967611_timeseries_data.csv,1190,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4974904_timeseries_data.csv,936,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775002_timeseries_data.csv,2336,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4967588_timeseries_data.csv,1061,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775926_timeseries_data.csv,2183,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4769094_timeseries_data.csv,3611,7,0,0,1,1.0,1.0,1.0,0.875,1.0,0.9333333333333333
5095685_timeseries_data.csv,228,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5098093_timeseries_data.csv,146,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
5095701_timeseries_data.csv,227,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4769110_timeseries_data.csv,2944,3,0,0,4,1.0,1.0,1.0,0.42857142857142855,1.0,0.6
4951973_timeseries_data.csv,2124,0,0,0,31,1.0,1.0,1.0,0.0,0.0,0.0
5097082_timeseries_data.csv,189,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4775851_timeseries_data.csv,2647,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4951980_timeseries_data.csv,2149,0,0,0,6,1.0,1.0,1.0,0.0,0.0,0.0
4769036_timeseries_data.csv,2489,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
5098625_timeseries_data.csv,146,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4769067_timeseries_data.csv,2487,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4774989_timeseries_data.csv,2334,4,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775124_timeseries_data.csv,2027,1,0,0,3,1.0,1.0,1.0,0.25,1.0,0.4
4967612_timeseries_data.csv,1167,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4974907_timeseries_data.csv,937,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974870_timeseries_data.csv,826,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5094919_timeseries_data.csv,220,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5094629_timeseries_data.csv,230,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769064_timeseries_data.csv,2486,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4967578_timeseries_data.csv,1204,1,0,0,3,1.0,1.0,1.0,0.25,1.0,0.4
4775127_timeseries_data.csv,2028,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4775852_timeseries_data.csv,2647,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4951983_timeseries_data.csv,2147,0,0,0,8,1.0,1.0,1.0,0.0,0.0,0.0
4951970_timeseries_data.csv,2152,0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0
4769113_timeseries_data.csv,2940,6,0,0,5,1.0,1.0,1.0,0.5454545454545454,1.0,0.7058823529411764
4921210_timeseries_data.csv,1722,5,0,0,1,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091
4775001_timeseries_data.csv,2337,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769097_timeseries_data.csv,3610,5,1,0,3,0.8888888888888888,1.0,0.9411764705882353,0.5555555555555556,1.0,0.7142857142857143
4965366_timeseries_data.csv,510,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4777739_timeseries_data.csv,1265,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4951969_timeseries_data.csv,2152,0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0
4967447_timeseries_data.csv,1200,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4967592_timeseries_data.csv,1254,4,0,0,7,1.0,1.0,1.0,0.36363636363636365,1.0,0.5333333333333333
4967253_timeseries_data.csv,1090,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4834752_timeseries_data.csv,2561,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5094630_timeseries_data.csv,230,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4774993_timeseries_data.csv,2337,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4774727_timeseries_data.csv,1860,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5097759_timeseries_data.csv,246,1,0,1,0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
4775537_timeseries_data.csv,2051,2,0,0,3,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
4974869_timeseries_data.csv,827,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974838_timeseries_data.csv,855,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775566_timeseries_data.csv,1914,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5097491_timeseries_data.csv,195,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5097462_timeseries_data.csv,195,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4975037_timeseries_data.csv,811,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4951971_timeseries_data.csv,2123,0,0,0,32,1.0,1.0,1.0,0.0,0.0,0.0
4769112_timeseries_data.csv,2944,4,0,0,3,1.0,1.0,1.0,0.5714285714285714,1.0,0.7272727272727273
4769096_timeseries_data.csv,3606,11,0,0,2,1.0,1.0,1.0,0.8461538461538461,1.0,0.9166666666666666
4775924_timeseries_data.csv,2180,4,0,0,2,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4775000_timeseries_data.csv,2336,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4775126_timeseries_data.csv,2028,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4967579_timeseries_data.csv,1204,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
5094628_timeseries_data.csv,229,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4769065_timeseries_data.csv,2488,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
5097080_timeseries_data.csv,189,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4769034_timeseries_data.csv,2488,1,1,0,1,0.6666666666666666,1.0,0.8,0.3333333333333333,1.0,0.5
4775853_timeseries_data.csv,2646,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4974871_timeseries_data.csv,827,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5097489_timeseries_data.csv,195,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974906_timeseries_data.csv,937,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775594_timeseries_data.csv,1877,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
5015517_timeseries_data.csv,4090,0,7,0,1,0.125,1.0,0.2222222222222222,0.0,0.0,0.0
4932092_timeseries_data.csv,1982,2,0,0,4,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4974868_timeseries_data.csv,827,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775536_timeseries_data.csv,2052,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
5097490_timeseries_data.csv,195,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775567_timeseries_data.csv,1913,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974839_timeseries_data.csv,855,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4952003_timeseries_data.csv,2048,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4774992_timeseries_data.csv,2336,1,1,0,0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666
4834753_timeseries_data.csv,2456,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4951968_timeseries_data.csv,2153,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
4967417_timeseries_data.csv,1259,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4967252_timeseries_data.csv,1694,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4967593_timeseries_data.csv,1264,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4975099_timeseries_data.csv,373,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
5097289_timeseries_data.csv,185,1,0,1,0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
4974865_timeseries_data.csv,826,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4974896_timeseries_data.csv,799,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4974943_timeseries_data.csv,861,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4967607_timeseries_data.csv,1101,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4775930_timeseries_data.csv,2707,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4769082_timeseries_data.csv,3618,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769106_timeseries_data.csv,3614,2,0,0,3,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
4951965_timeseries_data.csv,2145,0,0,0,10,1.0,1.0,1.0,0.0,0.0,0.0
4965399_timeseries_data.csv,968,2,0,2,0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
4967328_timeseries_data.csv,1000,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4775132_timeseries_data.csv,2030,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4769071_timeseries_data.csv,2490,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
